debate_id,condition,topic_id,topicQuestion,round,submitted_by,arg_player_role,stance,text,arg_length,argument_quality
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,1,ai,player2,for,"I get what you're saying, but think about dishes like salads or salsas that mix sweet and savory flavors. Pineapple on pizza brings a unique combo of sweetness and acidity that can really elevate the whole experience. It’s not for everyone, but it definitely adds a fun twist!",48,3.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,2,human,player1,against,"There are a lot of better things to put on pizza, and other sweet and savory things that taste better",20,1.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,2,ai,player2,for,"Totally get that there are loads of toppings out there! But think about options like figs or roasted peppers, which also mix sweet and savory—those can be awesome too. Pineapple just adds a different vibe, especially with ham. Ever tried a Hawaiian pizza fresh out of the oven? It's surprisingly tasty!",51,2.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,3,human,player1,against,There is a reason so many people dont like it,10,1.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,3,ai,player2,for,"I can understand that many people aren't fans, but taste is super subjective. Plenty of folks love it, and it’s actually one of the most popular pizza toppings in some places! Just like any topping, it depends on personal preference.",40,2.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,4,human,player1,against,True,1,1.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,4,ai,player2,for,"Glad we can agree on that! Since taste varies so much, it’s interesting to see how different regions embrace toppings. Some places even have signature combos that sound odd at first but end up being delicious. What’s your go-to pizza topping, then?",42,1.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,human,player1,against,"My position is that it is important for each person to find a balance between their social life and professional life. In fact, I feel that one's professional life will be able to thrive if they focus on their social activities. However, I work on the base assumption that one has to have some spending money to enjoy a healthy social life with interesting activities. Therefore, I lean against drawing a lower take home pay as it will rather limit one's opportunities to partake in paid activities.",87,3.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,ai,player2,for,I get where you're coming from about needing money for social activities; it's true that having some cash helps keep things interesting. But what about the stress that often comes with high-paying jobs?,33,2.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,human,player1,against,"Yes, I agree with you that many high-paying jobs lead to burnout or missed experiences. However, this appears to be a sweeping statement - especially targeted at professionals in banking, tech, and finance. It is a personal responsibility to ensure one finds a balance between work and well-being. Even a cleaner or McDonald's employee would face burn out if they take on too many shifts - and they are often not well paid.",73,3.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,ai,player2,for,"I see your point about personal responsibility and burnout happening across various job types. But it’s also true that high-stress environments can lead to a vicious cycle where people feel trapped in their jobs just for the paycheck, sacrificing their social lives in the process.",45,3.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,human,player1,against,"I would say that every job comes with pressure and expectations, not just high paying jobs. While your stand may be that high-paying jobs come with more responsibilities, I think we have to be mindful that we hold a personal responsibility to manage the expectations of our superiors - rather than have our superiors impose it upon us. Regardless of the pay grade, one needs rest from their jobs. In fact, higher paying jobs allow one to have more disposable income to spend on their rest days.",87,3.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,ai,player2,for,"You’re right, every job does come with its pressures, and personal responsibility is key. But consider how the pressure in high-paying roles can often lead to a culture where people feel they can’t take breaks or say no.",38,2.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,human,player1,against,"Well, I do acknowledge your point about how people feel pressure to avoid taking breaks. However, with the advent of communication technology, it has become extremely hard to disconnect from work related info regardless of the pay grade. Is it fair to say then that a fast-food worker would likely be called to return to work on a Saturday even if he earns just the minimum wage? The key is to have earn money to be utilised and the energy to do so.",83,3.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,ai,player2,for,"I see what you're saying about tech making it hard to disconnect, and that affects all workers, not just those in high-paying jobs. But the difference often lies in how much one needs to earn to feel secure and enjoy life.",41,3.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,human,player1,against,"Yes, I absolutely agree. I do not strongly take the position that social lives must be forsaken for higher earning jobs. However, the reverse situation should not be pursued either - because life is a balance between building one's financial, physical, and mental well-being.",44,2.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,ai,player2,for,"I get that balance is crucial for overall well-being, and I’d even say it’s commendable to pursue that. But what about those who might sacrifice too much of their social life just to chase that higher paycheck? Isn’t it worth considering if the financial gain really enhances quality of life in the long run?",54,3.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,1,human,player1,against,Pineapple is a fruit. Fruits have no place on pizza.,10,1.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,1,ai,player2,for,"I get where you're coming from, but think about it—pizza is all about mixing flavors. Sweet and savory can really work together, like a ham and pineapple combo. That sweetness can balance out the saltiness of the cheese and meat. Ever tried it? What's your favorite topping if not pineapple?",50,3.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,2,human,player1,against,But there’s rarely balance when the pineapple is randomly strewn all over the pizza. What would you say is the right ratio?,22,2.0
